$1 ,$2 ,$3 ,$4 ,$5 ,$6 ,$7 ,$8 ,$9 ,$<1
1,20,1,8,10,90,16,4096,0,102.6833333
1,20,2,2,75,25,16,4096,0,33.97916667
1,20,4,32,25,75,16,4096,0,403.1394595
1,6,1,1,50,50,16,4096,0,30.27055556
1,20,1,8,0,100,16,4096,0,101.7513514
1,8,1,4,100,0,16,4096,0,0
1,4,4,32,90,10,16,4096,0,133.1572222
1,20,4,8,75,25,16,4096,0,68.44861111
1,6,1,4,100,0,16,4096,0,0
1,20,2,16,90,10,16,4096,0,89.87756757
1,20,1,4,25,75,16,4096,0,53.97
1,8,4,8,10,90,16,4096,0,98.08027778
1,6,1,2,75,25,16,4096,0,31.84111111
1,30,2,8,50,50,16,4096,0,86.36222222
1,20,4,4,75,25,16,4096,0,40.91972222
1,10,1,4,10,90,16,4096,0,55.44666667
1,8,1,4,50,50,16,4096,0,49.29111111
1,4,4,32,50,50,16,4096,0,331.6986486
1,10,4,32,75,25,16,4096,0,294.4489189
1,30,1,1,25,75,16,4096,0,32.31361111
1,6,1,2,50,50,16,4096,0,36.83277778
1,10,2,8,100,0,16,4096,0,0
1,6,2,8,75,25,16,4096,0,64.79194444
1,8,2,2,50,50,16,4096,0,37.57805556
1,10,4,16,10,90,16,4096,0,199.6341667
1,10,1,8,25,75,16,4096,0,96.65777778
1,6,4,8,100,0,16,4096,0,0
1,20,2,2,90,10,16,4096,0,34.29916667
1,6,4,16,0,100,16,4096,0,200.5113889
1,8,2,8,0,100,16,4096,0,102.7316667
1,10,4,16,90,10,16,4096,0,89.39
1,30,1,4,10,90,16,4096,0,55.51194444
1,8,4,32,100,0,16,4096,0,0
1,20,2,4,90,10,16,4096,0,35.23444444
1,10,2,2,75,25,16,4096,0,33.81972222
1,8,2,4,10,90,16,4096,0,53.41972222
1,6,4,4,25,75,16,4096,0,53.17666667
1,20,4,32,90,10,16,4096,0,207.8902703
1,4,2,4,0,100,16,4096,0,58.14583333
1,30,2,8,75,25,16,4096,0,62.58222222
1,4,1,8,50,50,16,4096,0,111.7683333
1,4,2,16,100,0,16,4096,0,0
1,6,4,4,100,0,16,4096,0,0
1,30,4,8,75,25,16,4096,0,66.43861111
1,8,2,4,0,100,16,4096,0,55.395
1,6,2,16,25,75,16,4096,0,189.9933333
1,8,4,16,25,75,16,4096,0,192.8827778
1,6,2,2,50,50,16,4096,0,37.06166667
1,20,1,1,25,75,16,4096,0,31.94111111
1,10,1,4,75,25,16,4096,0,40.47027778
1,30,1,4,75,25,16,4096,0,37.84833333
1,8,1,8,90,10,16,4096,0,43.85055556
1,30,1,8,0,100,16,4096,0,102.8122222
1,20,1,1,100,0,16,4096,0,0
1,30,2,8,0,100,16,4096,0,105.4183333
1,4,4,16,0,100,16,4096,0,225.8572973
1,4,1,2,10,90,16,4096,0,36.67333333
1,8,2,4,90,10,16,4096,0,34.80722222
1,10,4,16,25,75,16,4096,0,193.0856757
1,10,2,8,50,50,16,4096,0,86.32594595
1,8,2,4,50,50,16,4096,0,49.16583333
1,8,1,4,10,90,16,4096,0,54.23611111
1,10,1,1,25,75,16,4096,0,31.54888889
1,20,1,2,75,25,16,4096,0,34.29805556
1,6,4,4,90,10,16,4096,0,36.86
1,10,1,2,75,25,16,4096,0,33.48972222
1,20,4,16,50,50,16,4096,0,186.1797222
1,10,4,4,0,100,16,4096,0,55.73305556
1,6,1,8,25,75,16,4096,0,87.47805556
1,8,4,16,10,90,16,4096,0,198.5525
1,20,2,8,75,25,16,4096,0,61.09888889
1,10,1,2,100,0,16,4096,0,0
1,10,4,8,25,75,16,4096,0,99.23944444
1,8,4,4,90,10,16,4096,0,37.35722222
1,6,1,4,90,10,16,4096,0,33.94111111
1,30,2,8,100,0,16,4096,0,0
1,8,1,1,25,75,16,4096,0,31.91333333
1,30,4,32,10,90,16,4096,0,418.0224324
1,30,2,16,75,25,16,4096,0,136.2643243
1,20,1,1,50,50,16,4096,0,31.79916667
1,10,4,16,50,50,16,4096,0,183.8635135
1,8,1,2,25,75,16,4096,0,38.90916667
1,20,4,4,90,10,16,4096,0,35.47694444
1,20,2,4,50,50,16,4096,0,48.68333333
1,20,2,8,0,100,16,4096,0,101.6454054
1,8,4,16,100,0,16,4096,0,0
1,4,2,2,90,10,16,4096,0,30.00333333
1,30,2,8,25,75,16,4096,0,96.41944444
1,4,1,2,50,50,16,4096,0,35.02222222
1,6,4,8,50,50,16,4096,0,84.30555556
1,8,4,32,25,75,16,4096,0,376.8141667
1,8,2,2,90,10,16,4096,0,32.17555556
1,8,1,1,75,25,16,4096,0,30.355
1,20,1,1,10,90,16,4096,0,32.15638889
1,30,4,4,0,100,16,4096,0,62.04083333
1,30,2,4,50,50,16,4096,0,49.64472222
1,10,4,8,75,25,16,4096,0,70.21388889
1,6,2,4,90,10,16,4096,0,37.71694444
1,8,1,8,25,75,16,4096,0,93.54083333
1,4,2,16,10,90,16,4096,0,214.5088889
1,6,2,8,90,10,16,4096,0,53.01333333
1,4,4,8,100,0,16,4096,0,0
1,10,1,2,25,75,16,4096,0,38.30527778
1,10,4,4,100,0,16,4096,0,0
1,20,4,8,10,90,16,4096,0,98.39388889
1,6,1,8,10,90,16,4096,0,95.35555556
1,4,4,32,100,0,16,4096,0,0
1,30,2,2,75,25,16,4096,0,34.60694444
1,10,2,8,10,90,16,4096,0,102.0588889
1,4,2,4,90,10,16,4096,0,35.50944444
1,10,1,1,100,0,16,4096,0,0
1,10,4,16,0,100,16,4096,0,203.39
1,10,1,1,0,100,16,4096,0,32.39555556
1,30,2,16,25,75,16,4096,0,217.5786111
1,6,1,8,90,10,16,4096,0,45.8175
1,20,2,16,25,75,16,4096,0,197.3319444
1,4,1,2,75,25,16,4096,0,31.84666667
1,6,4,32,0,100,16,4096,0,400.8332432
1,20,2,2,10,90,16,4096,0,40.58666667
1,4,1,4,0,100,16,4096,0,56.18388889
1,4,2,2,50,50,16,4096,0,35.415
1,30,1,2,100,0,16,4096,0,0
1,20,2,4,25,75,16,4096,0,55.11583333
1,6,4,8,75,25,16,4096,0,67.14694444
1,8,2,16,75,25,16,4096,0,135.0819444
1,20,1,4,90,10,16,4096,0,35.05777778
1,8,1,8,100,0,16,4096,0,0
1,10,2,8,90,10,16,4096,0,50.57222222
1,6,2,2,90,10,16,4096,0,30.99527778
1,8,4,16,75,25,16,4096,0,246.8866667
1,8,4,32,10,90,16,4096,0,397.0097297
1,10,2,16,75,25,16,4096,0,146.3827778
1,30,1,2,0,100,16,4096,0,41.04138889
1,30,4,8,10,90,16,4096,0,102.6669444
1,6,2,2,100,0,16,4096,0,0
1,8,4,4,100,0,16,4096,0,0
1,8,2,2,0,100,16,4096,0,39.51277778
1,4,4,32,0,100,16,4096,0,453.3851351
1,6,4,8,10,90,16,4096,0,98.18861111
1,10,1,8,0,100,16,4096,0,103.0161111
1,6,4,16,25,75,16,4096,0,186.0869444
1,8,1,4,75,25,16,4096,0,42.15666667
1,8,2,8,10,90,16,4096,0,102.4143243
1,30,4,4,75,25,16,4096,0,42.27083333
1,10,1,4,0,100,16,4096,0,55.88611111
1,30,1,1,0,100,16,4096,0,33.12805556
1,10,2,16,100,0,16,4096,0,0
1,8,2,8,75,25,16,4096,0,66.74888889
1,30,2,8,90,10,16,4096,0,42.93638889
1,6,4,16,75,25,16,4096,0,142.8466667
1,30,1,2,50,50,16,4096,0,35.09055556
1,20,4,8,25,75,16,4096,0,97.0425
1,8,4,8,100,0,16,4096,0,0
1,10,1,4,90,10,16,4096,0,33.67861111
1,4,4,16,75,25,16,4096,0,125.4044444
1,4,1,4,75,25,16,4096,0,41.12333333
1,30,2,8,10,90,16,4096,0,100.2508333
1,30,1,4,25,75,16,4096,0,51.27305556
1,8,2,8,100,0,16,4096,0,0
1,4,4,4,0,100,16,4096,0,56.61611111
1,30,2,4,100,0,16,4096,0,0
1,10,1,1,10,90,16,4096,0,32.4975
1,20,4,4,100,0,16,4096,0,0
1,8,2,8,25,75,16,4096,0,112.5113514
1,6,2,8,100,0,16,4096,0,0
1,6,2,8,0,100,16,4096,0,101.6969444
1,4,2,4,25,75,16,4096,0,46.82194444
1,30,2,4,25,75,16,4096,0,55.01055556
1,6,1,1,25,75,16,4096,0,31.41055556
1,10,2,4,50,50,16,4096,0,50.25916667
1,6,1,1,0,100,16,4096,0,31.66361111
1,30,2,4,90,10,16,4096,0,36.35666667
1,10,2,4,25,75,16,4096,0,53.26583333
1,30,2,2,90,10,16,4096,0,34.23694444
1,4,4,4,25,75,16,4096,0,48.49555556
1,4,2,2,0,100,16,4096,0,38.20194444
1,30,4,16,50,50,16,4096,0,189.7897222
1,8,1,1,10,90,16,4096,0,31.87083333
1,8,2,2,75,25,16,4096,0,33.83138889
1,10,2,4,75,25,16,4096,0,45.84666667
1,20,2,2,0,100,16,4096,0,42.60694444
1,6,2,8,25,75,16,4096,0,93.80055556
1,20,2,16,100,0,16,4096,0,0
1,10,1,2,10,90,16,4096,0,38.52361111
1,20,2,2,25,75,16,4096,0,39.30472222
1,20,1,8,75,25,16,4096,0,59.70432432
1,30,1,8,90,10,16,4096,0,39.7275
1,20,4,32,50,50,16,4096,0,388.2383333
1,4,1,8,25,75,16,4096,0,92.99305556
1,10,2,2,100,0,16,4096,0,0
1,20,2,4,0,100,16,4096,0,59.55555556
1,4,4,16,90,10,16,4096,0,81.59
1,4,4,32,25,75,16,4096,0,392.5258333
1,8,1,1,50,50,16,4096,0,31.21472222
1,10,4,4,50,50,16,4096,0,51.67666667
1,4,4,8,75,25,16,4096,0,67.22472222
1,10,4,32,25,75,16,4096,0,390.6002703
1,30,2,2,10,90,16,4096,0,41.99527778
1,30,4,8,50,50,16,4096,0,85.76777778
1,4,4,4,90,10,16,4096,0,35.91583333
1,8,4,4,0,100,16,4096,0,54.92027778
1,20,2,8,90,10,16,4096,0,53.43297297
1,4,2,8,75,25,16,4096,0,57.8425
1,4,4,4,75,25,16,4096,0,42.05055556
1,10,1,2,0,100,16,4096,0,39.08722222
1,20,2,8,100,0,16,4096,0,0
1,30,4,32,25,75,16,4096,0,411.5477778
1,10,2,2,0,100,16,4096,0,39.22861111
1,6,2,8,50,50,16,4096,0,79.10888889
1,20,2,4,75,25,16,4096,0,39.14861111
1,10,2,2,50,50,16,4096,0,37.48638889
1,4,4,8,10,90,16,4096,0,105.5897222
1,30,2,16,50,50,16,4096,0,183.7841667
1,4,2,4,75,25,16,4096,0,42.09666667
1,8,1,2,75,25,16,4096,0,32.5875
1,4,2,4,100,0,16,4096,0,0
1,10,2,2,90,10,16,4096,0,32.26861111
1,6,4,32,25,75,16,4096,0,370.5719444
1,8,4,16,50,50,16,4096,0,176.4033333
1,30,1,2,10,90,16,4096,0,38.82416667
1,20,1,2,90,10,16,4096,0,34.49333333
1,8,1,8,0,100,16,4096,0,101.5258333
1,20,4,16,75,25,16,4096,0,138.0622222
1,20,1,8,90,10,16,4096,0,41.17944444
1,20,1,2,100,0,16,4096,0,0
1,10,4,4,90,10,16,4096,0,37.34333333
1,30,1,8,50,50,16,4096,0,79.49783784
1,20,1,4,10,90,16,4096,0,56.95805556
1,6,2,4,75,25,16,4096,0,43.72944444
1,20,2,8,50,50,16,4096,0,85.26916667
1,30,2,4,0,100,16,4096,0,59.80166667
1,6,2,2,10,90,16,4096,0,37.01055556
1,4,1,8,10,90,16,4096,0,104.8516667
1,30,4,16,10,90,16,4096,0,205.3897222
1,20,2,8,25,75,16,4096,0,95.95777778
1,20,4,8,100,0,16,4096,0,0
1,30,4,32,50,50,16,4096,0,397.1289189
1,8,2,8,50,50,16,4096,0,83.68472222
1,10,1,4,50,50,16,4096,0,49.56888889
1,30,2,4,10,90,16,4096,0,59.07277778
1,8,4,8,75,25,16,4096,0,67.81194444
1,8,2,16,0,100,16,4096,0,201.4944444
1,8,1,2,10,90,16,4096,0,39.30555556
1,4,1,1,100,0,16,4096,0,0
1,10,1,4,25,75,16,4096,0,51.87583333
1,8,2,4,75,25,16,4096,0,45.58722222
1,20,1,2,10,90,16,4096,0,40.13777778
1,6,2,4,50,50,16,4096,0,47.93666667
1,4,1,8,100,0,16,4096,0,0
1,20,1,4,75,25,16,4096,0,36.45833333
1,10,2,4,90,10,16,4096,0,35.01472222
1,4,1,4,50,50,16,4096,0,44.16833333
1,10,2,16,50,50,16,4096,0,181.5444444
1,20,4,16,90,10,16,4096,0,100.9391892
1,30,1,1,10,90,16,4096,0,32.53194444
1,4,1,8,90,10,16,4096,0,50.80333333
1,8,1,1,0,100,16,4096,0,32.27861111
1,20,1,1,0,100,16,4096,0,33.41055556
1,8,2,4,25,75,16,4096,0,51.87527778
1,6,4,4,50,50,16,4096,0,46.25666667
1,10,1,1,90,10,16,4096,0,33.475
1,10,2,4,100,0,16,4096,0,0
1,10,2,8,0,100,16,4096,0,102.7688889
1,30,4,4,100,0,16,4096,0,0
1,4,2,8,0,100,16,4096,0,110.9783333
1,8,4,32,90,10,16,4096,0,179.4327027
1,4,1,1,10,90,16,4096,0,29.43083333
1,20,2,4,10,90,16,4096,0,57.90472222
1,20,2,16,0,100,16,4096,0,203.4244444
1,20,2,2,100,0,16,4096,0,0
1,8,2,16,25,75,16,4096,0,193.1908108
1,8,4,8,0,100,16,4096,0,104.4352778
1,10,2,8,75,25,16,4096,0,70.69611111
1,4,2,2,100,0,16,4096,0,0
1,4,1,1,0,100,16,4096,0,28.35
1,6,4,16,10,90,16,4096,0,195.7252778
1,8,1,2,50,50,16,4096,0,36.04972222
1,6,2,16,50,50,16,4096,0,172.2386111
1,10,4,32,90,10,16,4096,0,194.5591667
1,20,1,4,0,100,16,4096,0,58.78888889
1,6,2,8,10,90,16,4096,0,99.05916667
1,8,4,32,0,100,16,4096,0,403.4013514
1,30,1,8,75,25,16,4096,0,52.38694444
1,10,1,2,90,10,16,4096,0,31.60583333
1,4,2,2,25,75,16,4096,0,36.78055556
1,8,2,16,10,90,16,4096,0,198.4472973
1,10,4,8,0,100,16,4096,0,103.5583784
1,6,2,2,25,75,16,4096,0,37.76888889
1,10,4,16,75,25,16,4096,0,147.7269444
1,30,4,8,90,10,16,4096,0,42.48805556
1,4,4,16,100,0,16,4096,0,0
1,6,2,4,100,0,16,4096,0,0
1,10,4,8,100,0,16,4096,0,0
1,8,1,4,90,10,16,4096,0,33.36805556
1,4,1,2,25,75,16,4096,0,36.37861111
1,30,1,1,100,0,16,4096,0,0
1,20,4,32,75,25,16,4096,0,325.4261111
1,30,4,32,100,0,16,4096,0,0
1,30,2,16,0,100,16,4096,0,207.2337838
1,20,4,16,0,100,16,4096,0,207.4319444
1,4,4,8,0,100,16,4096,0,112.7113889
1,8,4,16,90,10,16,4096,0,96.77472222
1,30,4,8,25,75,16,4096,0,94.36416667
1,20,2,16,50,50,16,4096,0,176.8791892
1,6,1,1,90,10,16,4096,0,31.90333333
1,4,2,8,10,90,16,4096,0,106.0316667
1,6,1,2,0,100,16,4096,0,40.68555556
1,10,4,32,100,0,16,4096,0,0
1,20,4,16,100,0,16,4096,0,0
1,4,1,1,75,25,16,4096,0,28.855
1,10,1,8,100,0,16,4096,0,0
1,4,4,32,10,90,16,4096,0,422.4410811
1,30,4,32,0,100,16,4096,0,412.6440541
1,4,1,4,100,0,16,4096,0,0
1,4,2,8,90,10,16,4096,0,48.42305556
1,6,2,4,0,100,16,4096,0,53.75444444
1,20,4,8,50,50,16,4096,0,85.93918919
1,8,1,4,0,100,16,4096,0,55.80513514
1,20,1,1,75,25,16,4096,0,32.45083333
1,10,2,8,25,75,16,4096,0,96.92916667
1,10,4,4,10,90,16,4096,0,55.25166667
1,8,2,8,90,10,16,4096,0,52.05027778
1,20,1,8,25,75,16,4096,0,93.17243243
1,30,1,8,10,90,16,4096,0,100.5436111
1,4,2,16,25,75,16,4096,0,195.8405556
1,20,1,1,90,10,16,4096,0,38.21694444
1,30,4,8,100,0,16,4096,0,0
1,4,4,8,90,10,16,4096,0,48.375
1,4,4,16,25,75,16,4096,0,194.6222222
1,30,4,16,0,100,16,4096,0,207.4936111
1,4,1,2,90,10,16,4096,0,28.88388889
1,30,2,2,50,50,16,4096,0,37.01055556
1,10,4,4,75,25,16,4096,0,46.535
1,30,1,4,100,0,16,4096,0,0
1,20,4,8,0,100,16,4096,0,101.1930556
1,10,2,16,25,75,16,4096,0,202.6977778
1,4,4,4,50,50,16,4096,0,45.89777778
1,30,2,4,75,25,16,4096,0,40.56888889
1,30,4,16,75,25,16,4096,0,142.33
1,20,2,8,10,90,16,4096,0,102.8144444
1,6,4,16,50,50,16,4096,0,175.2925
1,4,2,16,75,25,16,4096,0,125.6411111
1,20,1,2,50,50,16,4096,0,34.47888889
1,30,1,4,50,50,16,4096,0,42.28972222
1,10,2,2,10,90,16,4096,0,40.38944444
1,4,1,8,0,100,16,4096,0,115.2383333
1,30,2,2,0,100,16,4096,0,42.75833333
1,6,4,32,75,25,16,4096,0,261.6769444
1,6,1,4,75,25,16,4096,0,41.17694444
1,4,1,8,75,25,16,4096,0,419.3435135
1,8,4,4,50,50,16,4096,0,49.1025
1,6,2,16,0,100,16,4096,0,203.9886486
1,10,1,8,10,90,16,4096,0,100.3075
1,8,4,32,50,50,16,4096,0,344.7791892
1,10,2,16,0,100,16,4096,0,207.9902778
1,6,2,4,25,75,16,4096,0,52.1
1,6,4,32,90,10,16,4096,0,141.4647222
1,30,1,8,25,75,16,4096,0,92.87472222
1,8,1,8,10,90,16,4096,0,97.46222222
1,6,4,8,90,10,16,4096,0,50.12694444
1,10,2,16,90,10,16,4096,0,72.58388889
1,10,4,16,100,0,16,4096,0,0
