$1 ,$2 ,$3 ,$4 ,$5 ,$6 ,$7 ,$8 ,$9 ,$<1
1,20,1,8,10,90,16,4096,0,44.10972222
1,20,2,2,75,25,16,4096,0,31.34361111
1,20,4,32,25,75,16,4096,0,32.92027027
1,6,1,1,50,50,16,4096,0,33.67694444
1,20,1,8,0,100,16,4096,0,0
1,8,1,4,100,0,16,4096,0,24.34555556
1,4,4,32,90,10,16,4096,0,77.1725
1,20,4,8,75,25,16,4096,0,20.44555556
1,6,1,4,100,0,16,4096,0,31.38416667
1,20,2,16,90,10,16,4096,0,43.00513514
1,20,1,4,25,75,16,4096,0,49.64333333
1,8,4,8,10,90,16,4096,0,20.29111111
1,6,1,2,75,25,16,4096,0,32.18138889
1,30,2,8,50,50,16,4096,0,25.09694444
1,20,4,4,75,25,16,4096,0,25.19083333
1,10,1,4,10,90,16,4096,0,22.625
1,8,1,4,50,50,16,4096,0,26.61333333
1,4,4,32,50,50,16,4096,0,143.6694595
1,10,4,32,75,25,16,4096,0,39.91405405
1,30,1,1,25,75,16,4096,0,56.00222222
1,6,1,2,50,50,16,4096,0,38.23972222
1,10,2,8,100,0,16,4096,0,18.79666667
1,6,2,8,75,25,16,4096,0,26.59861111
1,8,2,2,50,50,16,4096,0,18.89444444
1,10,4,16,10,90,16,4096,0,31.81638889
1,10,1,8,25,75,16,4096,0,23.12555556
1,6,4,8,100,0,16,4096,0,17.27722222
1,20,2,2,90,10,16,4096,0,28.0625
1,6,4,16,0,100,16,4096,0,0
1,8,2,8,0,100,16,4096,0,0
1,10,4,16,90,10,16,4096,0,19.62888889
1,30,1,4,10,90,16,4096,0,47.38444444
1,8,4,32,100,0,16,4096,0,34.15222222
1,20,2,4,90,10,16,4096,0,28.29972222
1,10,2,2,75,25,16,4096,0,14.60944444
1,8,2,4,10,90,16,4096,0,22.01861111
1,6,4,4,25,75,16,4096,0,29.96166667
1,20,4,32,90,10,16,4096,0,42.45351351
1,4,2,4,0,100,16,4096,0,0
1,30,2,8,75,25,16,4096,0,24.85833333
1,4,1,8,50,50,16,4096,0,77.75861111
1,4,2,16,100,0,16,4096,0,45.35333333
1,6,4,4,100,0,16,4096,0,17.28083333
1,30,4,8,75,25,16,4096,0,22.63861111
1,8,2,4,0,100,16,4096,0,0
1,6,2,16,25,75,16,4096,0,49.73472222
1,8,4,16,25,75,16,4096,0,37.26694444
1,6,2,2,50,50,16,4096,0,29.73027778
1,20,1,1,25,75,16,4096,0,56.41722222
1,10,1,4,75,25,16,4096,0,22.90027778
1,30,1,4,75,25,16,4096,0,43.97555556
1,8,1,8,90,10,16,4096,0,27.59833333
1,30,1,8,0,100,16,4096,0,0
1,20,1,1,100,0,16,4096,0,70.41305556
1,30,2,8,0,100,16,4096,0,0
1,4,4,16,0,100,16,4096,0,0
1,4,1,2,10,90,16,4096,0,56.51333333
1,8,2,4,90,10,16,4096,0,16.7475
1,10,4,16,25,75,16,4096,0,24.02216216
1,10,2,8,50,50,16,4096,0,18.55243243
1,8,2,4,50,50,16,4096,0,18.47111111
1,8,1,4,10,90,16,4096,0,28.29166667
1,10,1,1,25,75,16,4096,0,31.62222222
1,20,1,2,75,25,16,4096,0,41.09444444
1,6,4,4,90,10,16,4096,0,20.55861111
1,10,1,2,75,25,16,4096,0,25.66361111
1,20,4,16,50,50,16,4096,0,27.15361111
1,10,4,4,0,100,16,4096,0,0
1,6,1,8,25,75,16,4096,0,39.23472222
1,8,4,16,10,90,16,4096,0,42.01694444
