$1 ,$2 ,$3 ,$4 ,$5 ,$6 ,$7 ,$8 ,$9 ,$<1
1,20,1,8,10,90,16,4096,0,8.449166667
1,20,2,2,75,25,16,4096,0,46.57805556
1,20,4,32,25,75,16,4096,0,24.03027027
1,6,1,1,50,50,16,4096,0,15.39638889
1,20,1,8,0,100,16,4096,0,0
1,8,1,4,100,0,16,4096,0,167.1575
1,4,4,32,90,10,16,4096,0,345.8102778
1,20,4,8,75,25,16,4096,0,185.7711111
1,6,1,4,100,0,16,4096,0,134.3572222
1,20,2,16,90,10,16,4096,0,335.4954054
1,20,1,4,25,75,16,4096,0,18.23277778
1,8,4,8,10,90,16,4096,0,8.611388889
1,6,1,2,75,25,16,4096,0,46.23944444
1,30,2,8,50,50,16,4096,0,72.58638889
1,20,4,4,75,25,16,4096,0,102.8977778
1,10,1,4,10,90,16,4096,0,7.510833333
1,8,1,4,50,50,16,4096,0,53.5475
1,4,4,32,50,50,16,4096,0,66.68810811
1,10,4,32,75,25,16,4096,0,222.9413514
1,30,1,1,25,75,16,4096,0,6.778611111
1,6,1,2,50,50,16,4096,0,26.50166667
1,10,2,8,100,0,16,4096,0,431.0722222
1,6,2,8,75,25,16,4096,0,167.2288889
1,8,2,2,50,50,16,4096,0,36.10333333
1,10,4,16,10,90,16,4096,0,8.584444444
1,10,1,8,25,75,16,4096,0,26.21305556
1,6,4,8,100,0,16,4096,0,464.8044444
1,20,2,2,90,10,16,4096,0,62.63555556
1,6,4,16,0,100,16,4096,0,0
1,8,2,8,0,100,16,4096,0,0
1,10,4,16,90,10,16,4096,0,542.5113889
1,30,1,4,10,90,16,4096,0,7.605
1,8,4,32,100,0,16,4096,0,994.6663889
1,20,2,4,90,10,16,4096,0,125.0188889
1,10,2,2,75,25,16,4096,0,75.01305556
1,8,2,4,10,90,16,4096,0,8.152777778
1,6,4,4,25,75,16,4096,0,21.03166667
1,20,4,32,90,10,16,4096,0,521.5005405
1,4,2,4,0,100,16,4096,0,0
1,30,2,8,75,25,16,4096,0,176.2686111
1,4,1,8,50,50,16,4096,0,54.10944444
1,4,2,16,100,0,16,4096,0,358.5944444
1,6,4,4,100,0,16,4096,0,231.8227778
1,30,4,8,75,25,16,4096,0,181.0611111
1,8,2,4,0,100,16,4096,0,0
1,6,2,16,25,75,16,4096,0,25.07777778
1,8,4,16,25,75,16,4096,0,25.44194444
1,6,2,2,50,50,16,4096,0,29.25861111
1,20,1,1,25,75,16,4096,0,6.584722222
1,10,1,4,75,25,16,4096,0,110.4738889
1,30,1,4,75,25,16,4096,0,70.77611111
1,8,1,8,90,10,16,4096,0,247.0061111
1,30,1,8,0,100,16,4096,0,0
1,20,1,1,100,0,16,4096,0,14.95055556
1,30,2,8,0,100,16,4096,0,0
1,4,4,16,0,100,16,4096,0,0
1,4,1,2,10,90,16,4096,0,5.395833333
1,8,2,4,90,10,16,4096,0,193.4525
1,10,4,16,25,75,16,4096,0,26.63432432
1,10,2,8,50,50,16,4096,0,76.00027027
1,8,2,4,50,50,16,4096,0,58.81527778
1,8,1,4,10,90,16,4096,0,7.714722222
1,10,1,1,25,75,16,4096,0,7.715833333
1,20,1,2,75,25,16,4096,0,38.53361111
1,6,4,4,90,10,16,4096,0,163.8052778
1,10,1,2,75,25,16,4096,0,54.36722222
1,20,4,16,50,50,16,4096,0,75.46583333
1,10,4,4,0,100,16,4096,0,0
1,6,1,8,25,75,16,4096,0,26.1725
1,8,4,16,10,90,16,4096,0,8.200833333
1,20,2,8,75,25,16,4096,0,161.0013889
1,10,1,2,100,0,16,4096,0,82.70611111
1,10,4,8,25,75,16,4096,0,23.87361111
1,8,4,4,90,10,16,4096,0,230.3961111
1,6,1,4,90,10,16,4096,0,117.8627778
1,30,2,8,100,0,16,4096,0,330.2052778
1,8,1,1,25,75,16,4096,0,7.749166667
1,30,4,32,10,90,16,4096,0,7.787837838
1,30,2,16,75,25,16,4096,0,206.9964865
1,20,1,1,50,50,16,4096,0,13.075
1,10,4,16,50,50,16,4096,0,77.44702703
1,8,1,2,25,75,16,4096,0,13.24555556
1,20,4,4,90,10,16,4096,0,150.3738889
1,20,2,4,50,50,16,4096,0,47.72416667
1,20,2,8,0,100,16,4096,0,0
1,8,4,16,100,0,16,4096,0,855.8661111
1,4,2,2,90,10,16,4096,0,53.82277778
1,30,2,8,25,75,16,4096,0,24.84166667
1,4,1,2,50,50,16,4096,0,24.09083333
1,6,4,8,50,50,16,4096,0,73.16111111
1,8,4,32,25,75,16,4096,0,25.34111111
1,8,2,2,90,10,16,4096,0,106.1986111
1,8,1,1,75,25,16,4096,0,27.75666667
1,20,1,1,10,90,16,4096,0,3.424166667
1,30,4,4,0,100,16,4096,0,0
1,30,2,4,50,50,16,4096,0,52.14194444
1,10,4,8,75,25,16,4096,0,198.7744444
1,6,2,4,90,10,16,4096,0,148.5891667
1,8,1,8,25,75,16,4096,0,24.51222222
1,4,2,16,10,90,16,4096,0,7.9875
1,6,2,8,90,10,16,4096,0,255.7755556
1,4,4,8,100,0,16,4096,0,248.1383333
1,10,1,2,25,75,16,4096,0,13.87194444
1,10,4,4,100,0,16,4096,0,351.0625
1,20,4,8,10,90,16,4096,0,8.666388889
1,6,1,8,10,90,16,4096,0,8.400555556
1,4,4,32,100,0,16,4096,0,480.3319444
1,30,2,2,75,25,16,4096,0,50.67138889
1,10,2,8,10,90,16,4096,0,8.409722222
1,4,2,4,90,10,16,4096,0,100.7380556
1,10,1,1,100,0,16,4096,0,28.04805556
1,10,4,16,0,100,16,4096,0,0
1,10,1,1,0,100,16,4096,0,0
1,30,2,16,25,75,16,4096,0,23.81833333
1,6,1,8,90,10,16,4096,0,198.7402778
1,20,2,16,25,75,16,4096,0,25.60722222
1,4,1,2,75,25,16,4096,0,38.99972222
1,6,4,32,0,100,16,4096,0,0
1,20,2,2,10,90,16,4096,0,4.860555556
1,4,1,4,0,100,16,4096,0,0
1,4,2,2,50,50,16,4096,0,24.61416667
1,30,1,2,100,0,16,4096,0,54.82722222
1,20,2,4,25,75,16,4096,0,19.80027778
1,6,4,8,75,25,16,4096,0,184.3711111
1,8,2,16,75,25,16,4096,0,233.1738889
1,20,1,4,90,10,16,4096,0,95.53138889
1,8,1,8,100,0,16,4096,0,288.9013889
1,10,2,8,90,10,16,4096,0,330.6811111
1,6,2,2,90,10,16,4096,0,79.04388889
1,8,4,16,75,25,16,4096,0,185.2741667
1,8,4,32,10,90,16,4096,0,7.87027027
1,10,2,16,75,25,16,4096,0,227.1025
1,30,1,2,0,100,16,4096,0,0
1,30,4,8,10,90,16,4096,0,8.338888889
1,6,2,2,100,0,16,4096,0,107.265
1,8,4,4,100,0,16,4096,0,334.685
1,8,2,2,0,100,16,4096,0,0
1,4,4,32,0,100,16,4096,0,0
1,6,4,8,10,90,16,4096,0,8.524722222
1,10,1,8,0,100,16,4096,0,0
1,6,4,16,25,75,16,4096,0,26.06944444
1,8,1,4,75,25,16,4096,0,104.2991667
1,8,2,8,10,90,16,4096,0,8.07
1,30,4,4,75,25,16,4096,0,108.6861111
1,10,1,4,0,100,16,4096,0,0
1,30,1,1,0,100,16,4096,0,0
1,10,2,16,100,0,16,4096,0,600.1983333
1,8,2,8,75,25,16,4096,0,189.7072222
1,30,2,8,90,10,16,4096,0,267.7319444
1,6,4,16,75,25,16,4096,0,210.8361111
1,30,1,2,50,50,16,4096,0,23.71472222
1,20,4,8,25,75,16,4096,0,25.78888889
1,8,4,8,100,0,16,4096,0,595.1322222
1,10,1,4,90,10,16,4096,0,154.4861111
1,4,4,16,75,25,16,4096,0,163.4972222
1,4,1,4,75,25,16,4096,0,70.63944444
1,30,2,8,10,90,16,4096,0,8.796388889
1,30,1,4,25,75,16,4096,0,20.28527778
1,8,2,8,100,0,16,4096,0,440.8522222
1,4,4,4,0,100,16,4096,0,0
1,30,2,4,100,0,16,4096,0,202.6361111
1,10,1,1,10,90,16,4096,0,2.958611111
1,20,4,4,100,0,16,4096,0,210.8761111
1,8,2,8,25,75,16,4096,0,25.74540541
1,6,2,8,100,0,16,4096,0,384.155
1,6,2,8,0,100,16,4096,0,0
1,4,2,4,25,75,16,4096,0,19.91944444
1,30,2,4,25,75,16,4096,0,20.7425
1,6,1,1,25,75,16,4096,0,7.343055556
1,10,2,4,50,50,16,4096,0,58.94472222
1,6,1,1,0,100,16,4096,0,0
1,30,2,4,90,10,16,4096,0,149.9475
1,10,2,4,25,75,16,4096,0,22.88583333
1,30,2,2,90,10,16,4096,0,70.13416667
1,4,4,4,25,75,16,4096,0,19.22416667
1,4,2,2,0,100,16,4096,0,0
1,30,4,16,50,50,16,4096,0,74.36083333
1,8,1,1,10,90,16,4096,0,3.207777778
1,8,2,2,75,25,16,4096,0,70.79083333
1,10,2,4,75,25,16,4096,0,128.6747222
1,20,2,2,0,100,16,4096,0,0
1,6,2,8,25,75,16,4096,0,24.00166667
1,20,2,16,100,0,16,4096,0,384.4616667
1,10,1,2,10,90,16,4096,0,5.381944444
1,20,2,2,25,75,16,4096,0,11.9425
1,20,1,8,75,25,16,4096,0,132.0935135
1,30,1,8,90,10,16,4096,0,194.7661111
1,20,4,32,50,50,16,4096,0,77.01027778
1,4,1,8,25,75,16,4096,0,22.16527778
1,10,2,2,100,0,16,4096,0,149.5166667
1,20,2,4,0,100,16,4096,0,0
1,4,4,16,90,10,16,4096,0,255.6194444
1,4,4,32,25,75,16,4096,0,22.93222222
